Layer,MSE,Image_Type
layer4_0,0.101043664,onsample
layer4_0,0.10078086,onsample
layer4_0,0.064412236,onsample
layer4_0,0.06955624,onsample
layer4_0,0.100140624,onsample
layer4_0,0.10094649,onsample
layer4_0,0.10681412,onsample
layer4_0,0.099050745,onsample
layer4_0,0.10196931,onsample
layer4_0,0.06158838,onsample
layer4_0,0.09826251,onsample
layer4_0,0.10022444,onsample
layer4_0,0.08027288,onsample
layer4_0,0.10363093,onsample
layer4_0,0.104381666,onsample
layer4_0,0.08642855,onsample
layer4_0,0.09696975,onsample
layer4_0,0.098734625,onsample
layer4_0,0.09950954,onsample
layer4_0,0.0958915,onsample
layer4_0,0.099612564,onsample
layer4_0,0.09923025,onsample
layer4_0,0.09202541,onsample
layer4_0,0.09730902,onsample
layer4_0,0.098009355,onsample
layer4_0,0.06598548,onsample
layer4_0,0.07092842,onsample
layer4_0,0.045563,onsample
layer4_0,0.08290066,onsample
layer4_0,0.09491495,onsample
layer4_0,0.10153657,onsample
layer4_0,0.09938602,onsample
layer4_0,0.09816039,onsample
layer4_0,0.059522282,onsample
layer4_0,0.09502436,onsample
layer4_0,0.097845465,onsample
layer4_0,0.104507476,onsample
layer4_0,0.092657015,onsample
layer4_0,0.08660289,onsample
layer4_0,0.10257056,onsample
layer4_0,0.10049452,onsample
layer4_0,0.10639222,onsample
layer4_0,0.09477021,onsample
layer4_0,0.10571377,onsample
layer4_0,0.10157846,onsample
layer4_0,0.09375986,onsample
layer4_0,0.09745115,onsample
layer4_0,0.058292482,onsample
layer4_0,0.09611448,onsample
layer4_0,0.06294815,onsample
layer4_0,0.09509297,onsample
layer4_0,0.106806494,onsample
layer4_0,0.093575634,onsample
layer4_0,0.09809056,onsample
layer4_0,0.09272219,onsample
layer4_0,0.050667178,onsample
layer4_0,0.08363383,onsample
layer4_0,0.08778509,onsample
layer4_0,0.08973443,onsample
layer4_0,0.04936659,onsample
layer4_0,0.10011651,onsample
layer4_0,0.104673885,onsample
layer4_0,0.104443066,onsample
layer4_0,0.1001021,onsample
layer4_0,0.093791455,onsample
layer4_0,0.101702444,onsample
layer4_0,0.08667224,onsample
layer4_0,0.09586734,onsample
layer4_0,0.10762379,onsample
layer4_0,0.10536064,onsample
layer4_0,0.09323858,onsample
layer4_0,0.09659363,onsample
layer4_0,0.09671295,onsample
layer4_0,0.07391629,onsample
layer4_0,0.09790591,onsample
layer4_0,0.102183685,onsample
layer4_0,0.044695184,onsample
layer4_0,0.10511328,onsample
layer4_0,0.102549955,onsample
layer4_0,0.1064745,onsample
layer4_0,0.09537366,onsample
layer4_0,0.10121046,onsample
layer4_0,0.10311918,onsample
layer4_0,0.09524866,onsample
layer4_0,0.05233151,onsample
layer4_0,0.10052041,onsample
layer4_0,0.09909918,onsample
layer4_0,0.1055334,onsample
layer4_0,0.09795951,onsample
layer4_0,0.09400203,onsample
layer4_0,0.03964226,onsample
layer4_0,0.100838244,onsample
layer4_0,0.103811815,onsample
layer4_0,0.10596322,onsample
layer4_0,0.05394231,onsample
layer4_0,0.09755448,onsample
layer4_0,0.059909895,onsample
layer4_0,0.05380621,onsample
layer4_0,0.069514655,onsample
layer4_0,0.09973487,onsample
layer4_0,0.06493436,onsample
layer4_0,0.08789006,onsample
layer4_0,0.07664042,onsample
layer4_0,0.10337511,onsample
layer4_0,0.09993343,onsample
layer4_0,0.095421016,onsample
layer4_0,0.10344018,onsample
layer4_0,0.10177691,onsample
layer4_0,0.10069341,onsample
layer4_0,0.096547805,onsample
layer4_0,0.094852395,onsample
layer4_0,0.099325605,onsample
layer4_0,0.10314025,onsample
layer4_0,0.08941936,onsample
layer4_0,0.097201034,onsample
layer4_0,0.09197818,onsample
layer4_0,0.10161455,onsample
layer4_0,0.096015304,onsample
layer4_0,0.056788508,onsample
layer4_0,0.10586707,onsample
layer4_0,0.087911054,onsample
layer4_0,0.05159093,onsample
layer4_0,0.09567942,onsample
layer4_0,0.097575024,onsample
layer4_0,0.09998153,onsample
layer4_0,0.09578092,onsample
layer4_0,0.04121588,onsample
layer4_0,0.10574168,onsample
layer4_0,0.10354013,onsample
layer4_0,0.095543995,onsample
layer4_0,0.10229397,onsample
layer4_0,0.10324004,onsample
layer4_0,0.10253949,onsample
layer4_0,0.088261224,onsample
layer4_0,0.09269019,onsample
layer4_0,0.097540624,onsample
layer4_0,0.058298267,onsample
layer4_0,0.09572938,onsample
layer4_0,0.10467163,onsample
layer4_0,0.09591977,onsample
layer4_0,0.106519155,onsample
layer4_0,0.10330992,onsample
layer4_0,0.090177275,onsample
layer4_0,0.10605387,onsample
layer4_0,0.10364164,onsample
layer4_0,0.10148731,onsample
layer4_0,0.07996813,onsample
layer4_0,0.10040993,onsample
layer4_0,0.091734625,onsample
layer4_0,0.067829,onsample
layer4_0,0.087771565,onsample
layer4_0,0.0485689,onsample
layer4_0,0.100968555,onsample
layer4_0,0.10914742,onsample
layer4_0,0.09400709,onsample
layer4_0,0.10153244,onsample
layer4_0,0.09639613,onsample
layer4_0,0.09747461,onsample
layer4_0,0.029198075,onsample
layer4_0,0.09841729,onsample
layer4_0,0.08426352,onsample
layer4_0,0.104415126,onsample
layer4_0,0.0772881,onsample
layer4_0,0.10135317,onsample
layer4_0,0.09808401,onsample
layer4_0,0.048982926,onsample
layer4_0,0.09780152,onsample
layer4_0,0.03163929,onsample
layer4_0,0.063448995,onsample
layer4_0,0.10123042,onsample
layer4_0,0.096113175,onsample
layer4_0,0.09096171,onsample
layer4_0,0.096610874,onsample
layer4_0,0.10576105,onsample
layer4_0,0.093838945,onsample
layer4_0,0.10570592,onsample
layer4_0,0.09921285,onsample
layer4_0,0.08497675,onsample
layer4_0,0.09593294,onsample
layer4_0,0.06907583,onsample
layer4_0,0.097846374,onsample
layer4_0,0.07216422,onsample
layer4_0,0.10049158,onsample
layer4_0,0.06340026,onsample
layer4_0,0.10338895,onsample
layer4_0,0.09464139,onsample
layer4_0,0.099047184,onsample
layer4_0,0.101101466,onsample
layer4_0,0.10000835,onsample
layer4_0,0.10177833,onsample
layer4_0,0.1008926,onsample
layer4_0,0.103911564,onsample
layer4_0,0.08994767,onsample
layer4_0,0.05978052,onsample
layer4_0,0.07097542,onsample
layer4_0,0.081803195,onsample
layer4_0,0.10940187,onsample
layer4_0,0.09660069,onsample
layer4_0,0.096456476,onsample
layer4_0,0.07434028,onsample
layer4_0,0.047395997,onsample
layer4_0,0.05300789,onsample
layer4_0,0.06969217,onsample
layer4_0,0.038737,onsample
layer4_0,0.07335328,onsample
layer4_0,0.08667968,onsample
layer4_0,0.08679701,onsample
layer4_0,0.097865015,onsample
layer4_0,0.056278583,onsample
layer4_0,0.09740699,onsample
layer4_0,0.09766536,onsample
layer4_0,0.10743996,onsample
layer4_0,0.09521484,onsample
layer4_0,0.100994535,onsample
layer4_0,0.07713157,onsample
layer4_0,0.042017523,onsample
layer4_0,0.10350513,onsample
layer4_0,0.10391537,onsample
layer4_0,0.041775603,onsample
layer4_0,0.09666927,onsample
layer4_0,0.09743313,onsample
layer4_0,0.09870424,onsample
layer4_0,0.100006,onsample
layer4_0,0.100970566,onsample
layer4_0,0.10170907,onsample
layer4_0,0.10107785,onsample
layer4_0,0.08532208,onsample
layer4_0,0.097280085,onsample
layer4_0,0.10218257,onsample
layer4_0,0.11047273,onsample
layer4_0,0.10184504,onsample
layer4_0,0.099213526,onsample
layer4_0,0.06668295,onsample
layer4_0,0.08081547,onsample
layer4_0,0.098230265,onsample
layer4_0,0.073283404,onsample
layer4_0,0.10233275,onsample
layer4_0,0.09827554,onsample
layer4_0,0.106018186,onsample
layer4_0,0.08680612,onsample
layer4_0,0.10427069,onsample
layer4_0,0.09858072,onsample
layer4_0,0.10678451,onsample
layer4_0,0.09622339,onsample
layer4_0,0.09479468,onsample
layer4_0,0.032667562,onsample
layer4_0,0.09852413,onsample
layer4_0,0.10290028,onsample
layer4_0,0.10000279,onsample
layer4_0,0.09992434,onsample
layer4_0,0.099082686,onsample
layer4_0,0.04881895,onsample
layer4_0,0.09949049,onsample
layer4_0,0.097202614,onsample
layer4_0,0.08649334,onsample
layer4_0,0.09731925,onsample
layer4_0,0.10122369,onsample
layer4_0,0.102099046,onsample
layer4_0,0.065870196,onsample
layer4_0,0.096112035,onsample
layer4_0,0.103332005,onsample
layer4_0,0.07026806,onsample
layer4_0,0.09616711,onsample
layer4_0,0.10760094,onsample
layer4_0,0.08525575,onsample
layer4_0,0.088048935,onsample
layer4_0,0.100214645,onsample
layer4_0,0.09816694,onsample
layer4_0,0.065213345,onsample
layer4_0,0.07644587,onsample
layer4_0,0.08767493,onsample
layer4_0,0.08171457,onsample
layer4_0,0.10360402,onsample
layer4_0,0.101192035,onsample
layer4_0,0.08310217,onsample
layer4_0,0.096516155,onsample
layer4_0,0.071384005,onsample
layer4_0,0.0480357,onsample
layer4_0,0.101965226,onsample
layer4_0,0.10115454,onsample
layer4_0,0.104136825,onsample
layer4_0,0.080483414,onsample
layer4_0,0.09064537,onsample
layer4_0,0.044958226,onsample
layer4_0,0.09871167,onsample
layer4_0,0.069711454,onsample
layer4_0,0.09703427,onsample
layer4_0,0.10007083,onsample
layer4_0,0.05913595,onsample
layer4_0,0.10156047,onsample
layer4_0,0.10793246,onsample
layer4_0,0.05809055,onsample
layer4_0,0.085071065,onsample
layer4_0,0.10175445,onsample
layer4_0,0.10278742,onsample
layer4_0,0.07314996,onsample
layer4_0,0.10543758,onsample
layer4_0,0.09599706,onsample
layer4_0,0.087443456,onsample
layer4_0,0.10006288,onsample
layer4_0,0.095086806,onsample
layer4_0,0.09416272,onsample
layer4_0,0.10122964,onsample
layer4_0,0.056557097,onsample
layer4_0,0.107308574,onsample
layer4_0,0.080057204,onsample
layer4_0,0.09169416,onsample
layer4_0,0.052497674,onsample
layer4_0,0.09618091,onsample
layer4_0,0.0868452,onsample
layer4_0,0.09384385,onsample
layer4_0,0.10119934,onsample
layer4_0,0.05391704,onsample
layer4_0,0.09836096,onsample
layer4_0,0.08817072,onsample
layer4_0,0.09556272,onsample
layer4_0,0.06502473,onsample
layer4_0,0.0901172,onsample
layer4_0,0.10446991,onsample
layer4_0,0.07940977,onsample
layer4_0,0.09650481,onsample
layer4_0,0.10379495,onsample
layer4_0,0.10522988,onsample
layer4_0,0.05785488,onsample
layer4_0,0.09971046,onsample
layer4_0,0.10147914,onsample
layer4_0,0.051273108,onsample
layer4_0,0.102059945,onsample
layer4_0,0.06676871,onsample
layer4_0,0.039558318,onsample
layer4_0,0.0659504,onsample
layer4_0,0.08765554,onsample
layer4_0,0.09702759,onsample
layer4_0,0.096288584,onsample
layer4_0,0.08750331,onsample
layer4_0,0.10191953,onsample
layer4_0,0.10540297,onsample
layer4_0,0.099201016,onsample
layer4_0,0.084090166,onsample
layer4_0,0.10683115,onsample
layer4_0,0.09923117,onsample
layer4_0,0.101713024,onsample
layer4_0,0.09903339,onsample
layer4_0,0.077400155,onsample
layer4_0,0.08631029,onsample
layer4_0,0.098631956,onsample
layer4_0,0.09956808,onsample
layer4_0,0.053804383,onsample
layer4_0,0.10366495,onsample
layer4_0,0.063944764,onsample
layer4_0,0.07300097,onsample
layer4_0,0.10051739,onsample
layer4_0,0.09012097,onsample
layer4_0,0.058634244,onsample
layer4_0,0.104727365,onsample
layer4_0,0.10512848,onsample
layer4_0,0.066744894,onsample
layer4_0,0.076178536,onsample
layer4_0,0.064136475,onsample
layer4_0,0.057243343,onsample
layer4_0,0.0982044,onsample
layer4_0,0.08960634,onsample
layer4_0,0.10671692,onsample
layer4_0,0.10398203,onsample
layer4_0,0.09931084,onsample
layer4_0,0.072567806,onsample
layer4_0,0.10697228,onsample
layer4_0,0.09060698,onsample
layer4_0,0.09517832,onsample
layer4_0,0.049014263,onsample
layer4_0,0.07601759,onsample
layer4_0,0.078834966,onsample
layer4_0,0.044974644,onsample
layer4_0,0.08117957,onsample
layer4_0,0.073819056,onsample
layer4_0,0.10212851,onsample
layer4_0,0.10243989,onsample
layer4_0,0.09351762,onsample
layer4_0,0.043457173,onsample
layer4_0,0.03803061,onsample
layer4_0,0.0969511,onsample
layer4_0,0.087136395,onsample
layer4_0,0.08473116,onsample
layer4_0,0.10397888,onsample
layer4_0,0.09879205,onsample
layer4_0,0.030438693,onsample
layer4_0,0.10648995,onsample
layer4_0,0.10253915,onsample
layer4_0,0.102689005,onsample
layer4_0,0.056518745,onsample
layer4_0,0.1039361,onsample
layer4_0,0.09629262,onsample
layer4_0,0.10493,onsample
layer4_0,0.08468558,onsample
layer4_0,0.057764545,onsample
layer4_0,0.10658416,onsample
layer4_0,0.095239855,onsample
layer4_0,0.10484571,onsample
layer4_0,0.103190325,onsample
layer4_0,0.047258537,onsample
layer4_0,0.10429402,onsample
layer4_0,0.102791764,onsample
layer4_0,0.09947313,onsample
layer4_0,0.10242278,onsample
layer4_0,0.10543219,onsample
layer4_0,0.09888254,onsample
layer4_0,0.05566549,onsample
layer4_0,0.094948605,onsample
layer4_0,0.07453398,onsample
layer4_0,0.08187982,onsample
layer4_0,0.094163135,onsample
layer4_0,0.091460764,onsample
layer4_0,0.1055336,onsample
layer4_0,0.09695279,onsample
layer4_0,0.05833044,onsample
layer4_0,0.09536905,onsample
layer4_0,0.04570774,onsample
layer4_0,0.0935178,onsample
layer4_0,0.08503072,onsample
layer4_0,0.106520265,onsample
layer4_0,0.09562722,onsample
layer4_0,0.08623429,onsample
layer4_0,0.06744717,onsample
layer4_0,0.10184484,onsample
layer4_0,0.0725781,onsample
layer4_0,0.0957935,onsample
layer4_0,0.10312571,onsample
layer4_0,0.09510756,onsample
layer4_0,0.095515326,onsample
layer4_0,0.097277746,onsample
layer4_0,0.1024746,onsample
layer4_0,0.10019709,onsample
layer4_0,0.10093763,onsample
layer4_0,0.07468152,onsample
layer4_0,0.09711368,onsample
layer4_0,0.09154491,onsample
layer4_0,0.036768436,onsample
layer4_0,0.057886247,onsample
layer4_0,0.102447316,onsample
layer4_0,0.09627499,onsample
layer4_0,0.10513322,onsample
layer4_0,0.08101678,onsample
layer4_0,0.0975419,onsample
layer4_0,0.05083674,onsample
layer4_0,0.097662985,onsample
layer4_0,0.05442192,onsample
layer4_0,0.09647373,onsample
layer4_0,0.09846509,onsample
layer4_0,0.07342728,onsample
layer4_0,0.08495125,onsample
layer4_0,0.09274657,onsample
layer4_0,0.0956613,onsample
layer4_0,0.058253553,onsample
layer4_0,0.103903875,onsample
layer4_0,0.10136001,onsample
layer4_0,0.11123556,onsample
layer4_0,0.09724948,onsample
layer4_0,0.0947232,onsample
layer4_0,0.061929263,onsample
layer4_0,0.05572408,onsample
layer4_0,0.09700315,onsample
layer4_0,0.09552767,onsample
layer4_0,0.10461296,onsample
layer4_0,0.096339345,onsample
layer4_0,0.040331844,onsample
layer4_0,0.09338106,onsample
layer4_0,0.10193834,onsample
layer4_0,0.06885519,onsample
layer4_0,0.06408641,onsample
layer4_0,0.09038928,onsample
layer4_0,0.1010542,onsample
layer4_0,0.10483135,onsample
layer4_0,0.062874846,onsample
layer4_0,0.08617106,onsample
layer4_0,0.09515917,onsample
layer4_0,0.046047222,onsample
layer4_0,0.09440979,onsample
layer4_0,0.05467666,onsample
layer4_0,0.07923788,onsample
layer4_0,0.07780025,onsample
layer4_0,0.06595857,onsample
layer4_0,0.10153,onsample
layer4_0,0.07944105,onsample
layer4_0,0.09518201,onsample
layer4_0,0.09726528,onsample
layer4_0,0.08950955,onsample
layer4_0,0.08292481,onsample
layer4_0,0.09568304,onsample
layer4_0,0.06935945,onsample
layer4_0,0.09908499,onsample
layer4_0,0.06876339,onsample
layer4_0,0.10342003,onsample
layer4_0,0.057918448,onsample
layer4_0,0.10922903,onsample
layer4_0,0.102273054,onsample
layer4_0,0.034293313,onsample
layer4_0,0.052213047,onsample
layer4_0,0.09290076,onsample
layer4_0,0.055360142,onsample
layer4_0,0.09196669,onsample
layer4_0,0.102360494,onsample
layer4_0,0.09363371,onsample
layer4_0,0.09459482,onsample
layer4_0,0.104727805,onsample
layer4_0,0.095894426,onsample
layer4_0,0.05542614,onsample
layer4_0,0.09974169,onsample
layer4_0,0.092506304,onsample
layer4_0,0.094208434,onsample
layer4_0,0.09719861,onsample
layer4_0,0.09348358,onsample
layer4_0,0.057757612,onsample
layer4_0,0.10232403,onsample
layer4_0,0.10165929,onsample
layer4_0,0.09780394,onsample
layer4_0,0.04365579,onsample
layer4_0,0.032579906,onsample
layer4_0,0.10453691,onsample
layer4_0,0.099449664,onsample
layer4_0,0.10734854,onsample
layer4_0,0.08322445,onsample
layer4_0,0.097472675,onsample
layer4_0,0.095926434,onsample
layer4_0,0.084590256,onsample
layer4_0,0.09583254,onsample
layer4_0,0.10719006,onsample
layer4_0,0.07502232,onsample
layer4_0,0.05293056,onsample
layer4_0,0.10394522,onsample
layer4_0,0.10153264,onsample
layer4_0,0.10106219,onsample
layer4_0,0.05862641,onsample
layer4_0,0.09761409,onsample
layer4_0,0.09897322,onsample
layer4_0,0.09091186,onsample
layer4_0,0.10168019,onsample
layer4_0,0.096462175,onsample
layer4_0,0.07944198,onsample
layer4_0,0.051208373,onsample
layer4_0,0.06941213,onsample
layer4_0,0.053734265,onsample
layer4_0,0.102281444,onsample
layer4_0,0.05158081,onsample
layer4_0,0.06918107,onsample
layer4_0,0.09488119,onsample
layer4_0,0.08146299,onsample
layer4_0,0.07735985,onsample
layer4_0,0.072345674,onsample
layer4_0,0.10230131,onsample
layer4_0,0.10378165,onsample
layer4_0,0.09809128,onsample
layer4_0,0.10088339,onsample
layer4_0,0.10840045,onsample
layer4_0,0.09357345,onsample
layer4_0,0.10528322,onsample
layer4_0,0.10456479,onsample
layer4_0,0.08987394,onsample
layer4_0,0.10542182,onsample
layer4_0,0.08910219,onsample
layer4_0,0.09471843,onsample
layer4_0,0.081651054,onsample
layer4_0,0.09611356,onsample
layer4_0,0.09003953,onsample
layer4_0,0.10844035,onsample
layer4_0,0.08432404,onsample
layer4_0,0.09085408,onsample
layer4_0,0.09661834,onsample
layer4_0,0.09831092,onsample
layer4_0,0.09706002,onsample
layer4_0,0.10617364,onsample
layer4_0,0.08933518,onsample
layer4_0,0.09837246,onsample
layer4_0,0.10060178,onsample
layer4_0,0.10460778,onsample
layer4_0,0.102238394,onsample
layer4_0,0.100000225,onsample
layer4_0,0.04119008,onsample
layer4_0,0.07842757,onsample
layer4_0,0.0465188,onsample
layer4_0,0.09807927,onsample
layer4_0,0.08712475,onsample
layer4_0,0.10557557,onsample
layer4_0,0.10180918,onsample
layer4_0,0.09529866,onsample
layer4_0,0.09570154,onsample
layer4_0,0.1025353,onsample
layer4_0,0.095805325,onsample
layer4_0,0.09460018,onsample
layer4_0,0.09468389,onsample
layer4_0,0.10204968,onsample
layer4_0,0.096772835,onsample
layer4_0,0.052889366,onsample
layer4_0,0.09772186,onsample
layer4_0,0.10349532,onsample
layer4_0,0.1016092,onsample
layer4_0,0.09563994,onsample
layer4_0,0.09521965,onsample
layer4_0,0.10464209,onsample
layer4_0,0.09374584,onsample
layer4_0,0.09851056,onsample
layer4_0,0.102718696,onsample
layer4_0,0.061883796,onsample
layer4_0,0.10166284,onsample
layer4_0,0.092357896,onsample
layer4_0,0.10247705,onsample
layer4_0,0.06653508,onsample
layer4_0,0.10523472,onsample
layer4_0,0.08932524,onsample
layer4_0,0.10020167,onsample
layer4_0,0.037143312,onsample
layer4_0,0.09655009,onsample
layer4_0,0.1049478,onsample
layer4_0,0.10356074,onsample
layer4_0,0.10390309,onsample
layer4_0,0.101487316,onsample
layer4_0,0.07012891,onsample
layer4_0,0.051696,onsample
layer4_0,0.082585715,onsample
layer4_0,0.099603325,onsample
layer4_0,0.09400499,onsample
layer4_0,0.10309304,onsample
layer4_0,0.090909965,onsample
layer4_0,0.059640747,onsample
layer4_0,0.09554894,onsample
layer4_0,0.046931606,onsample
layer4_0,0.07451475,onsample
layer4_0,0.098652065,onsample
layer4_0,0.09231628,onsample
layer4_0,0.06291595,onsample
layer4_0,0.096996434,onsample
layer4_0,0.099890195,onsample
layer4_0,0.0991642,onsample
layer4_0,0.060244046,onsample
layer4_0,0.100939326,onsample
layer4_0,0.09738144,onsample
layer4_0,0.08729656,onsample
layer4_0,0.05909909,onsample
layer4_0,0.08020671,onsample
